,$\beta_1$,$\beta_2$,$\beta_3$,$\beta_4$
779,0.30893884186993015,0.03346028219298391,0.10842458650546613,0.0007939221700744652
780,0.30489663555632757,0.033198704294065184,0.10889249399466036,0.0007753666159667504
781,0.30756368837780546,0.03338769041976645,0.10868190498283758,0.000779820940543532
782,0.30639491088463655,0.033322852245345064,0.10886856381669972,0.0007732438384394848
783,0.306609535752806,0.03304403858627413,0.10803740500127249,0.0008097302731470152
784,0.30663337392643253,0.033340464613123795,0.10871297790592943,0.0007811862611996882
785,0.30942407620034146,0.03398768257500517,0.10957076490878892,0.000746536724450449
786,0.3067388484378116,0.03340381844708544,0.10884262476030016,0.0007781724421316406
787,0.3069664152790202,0.033512683469232044,0.10913584978460823,0.000762658490170279
788,0.3069158989927143,0.033562198762164284,0.10912543404743713,0.0007678535066444691
789,0.30438472398343236,0.03301316741836434,0.10864971901687207,0.000781991647518252
790,0.30684062628611397,0.033530363079242065,0.10912720180275448,0.0007650831996473293
791,0.30804719064525476,0.03354716147166307,0.10887213928541617,0.0007732906979112321
792,0.30609042944470316,0.03320733285147441,0.10844183001492597,0.0007950682755590146
793,0.30745472286508685,0.03357284464975013,0.10906190062341624,0.0007666227210844131
794,0.3074315676471636,0.03342744252092323,0.10876144486190911,0.0007793971405674859
795,0.30748451540016686,0.03357726550231729,0.10913977639306208,0.0007633021314169784
796,0.3058115476284613,0.033387421603929254,0.10903562697531294,0.0007687718419363899
797,0.30849244411029453,0.03356312720273907,0.10874375675700564,0.0007800821909549223
798,0.30588281853089094,0.03319456097192043,0.10857423710989805,0.0007877883056137814
799,0.305411868294128,0.03318797690416433,0.10869514648741556,0.0007811596230865986
800,0.30421749322260855,0.03292707924678319,0.10845274050822812,0.0007934815872363543
801,0.3047927931424625,0.03307709838856072,0.10863110424522596,0.0007836305152408303
802,0.3058704703857276,0.033447433117637204,0.10927932277115204,0.0007582109509859038
803,0.30776968840438745,0.033534966815032645,0.10882785748491565,0.0007781156153771952
804,0.3078836520890857,0.03358343320061536,0.10897864960686948,0.0007712052866475718
805,0.30686748031636507,0.03361463772497934,0.10932753020916432,0.0007565851626139236
806,0.3104595040915526,0.033999128696858234,0.10921308214516545,0.0007633506874528932
807,0.30649343109558014,0.03339707601152006,0.10898228253745437,0.0007684990080242234
808,0.3095599227066291,0.03399677893769459,0.10950166747064732,0.0007518413487926489
809,0.3088459107669636,0.03376004993685902,0.10914640511614476,0.0007632631648196483
810,0.30629134643494305,0.03326837128757316,0.10862029345756001,0.000786963037232973
811,0.3052228008821947,0.03339780848106109,0.10935894978553327,0.0007528744052867713
812,0.30861321659033225,0.03353695280068229,0.10869617508512114,0.0007826421917443091
813,0.30924989058248065,0.03363418952990608,0.10862660237342978,0.00078932998400692
814,0.30711122317125283,0.03344511996935654,0.10892238770053911,0.0007722194346616763
